area,bedrooms,bathrooms,location,house_age,parking,price,district,land_size,town
1800,4,4,Colombo,5,2,17500000.0,Colombo,7.5,Kottawa
1600,3,3,Colombo,2,2,18000000.0,Colombo,8.0,Kottawa
3800,6,4,Colombo,4,3,29500000.0,Colombo,13.0,Kottawa
1200,3,3,Colombo,47,2,14500000.0,Colombo,6.0,Athurugiriya
2000,4,2,Colombo,8,2,16000000.0,Colombo,17.0,Athurugiriya
2900,4,4,Gampaha,19,2,58000000.0,Gampaha,55.0,Ja-Ela
3500,4,4,Colombo,7,2,40000000.0,Colombo,8.25,Dehiwala
4200,4,4,Colombo,31,2,49500000.0,Colombo,10.0,Talawatugoda
1400,3,3,Colombo,9,2,15000000.0,Colombo,10.0,Athurugiriya
2000,3,3,Colombo,42,2,19800000.0,Colombo,6.5,Athurugiriya
1150,3,1,Colombo,7,2,7800000.0,Colombo,10.0,Homagama
3000,4,3,Colombo,23,2,110000000.0,Colombo,50.0,Talawatugoda
3150,4,3,Gampaha,21,2,31000000.0,Gampaha,15.0,Negombo
3800,5,4,Colombo,34,2,45000000.0,Colombo,11.0,Talawatugoda
2344,4,1,Gampaha,30,2,18500000.0,Gampaha,20.0,Kadawatha
4000,4,4,Colombo,1,2,60000000.0,Colombo,15.0,Talawatugoda
1610,3,2,Gampaha,47,2,18000000.0,Gampaha,11.5,Negombo
3300,4,4,Colombo,16,2,50000000.0,Colombo,10.0,Talawatugoda
2675,4,3,Colombo,17,2,48000000.0,Colombo,10.12,Malabe
2800,4,3,Colombo,49,2,26500000.0,Colombo,6.5,Malabe
3200,4,4,Colombo,15,2,36000000.0,Colombo,10.0,Malabe
4000,5,4,Colombo,1,2,65000000.0,Colombo,12.5,Malabe
3100,5,3,Colombo,10,2,37500000.0,Colombo,9.0,Malabe
1600,3,2,Gampaha,15,2,18000000.0,Gampaha,11.5,Negombo
1520,3,3,Colombo,49,2,13900000.0,Colombo,8.0,Piliyandala
3500,4,4,Colombo,50,2,60000000.0,Colombo,13.0,Kotte
4900,4,4,Colombo,31,2,75000000.0,Colombo,16.0,Kotte
4000,4,3,Colombo,44,2,29500000.0,Colombo,8.0,Kottawa
2000,4,2,Colombo,2,2,20000000.0,Colombo,4.5,Boralesgamuwa
3000,4,4,Colombo,23,2,33000000.0,Colombo,8.0,Kottawa
2500,3,2,Colombo,48,2,35000000.0,Colombo,20.0,Pannipitiya
2500,5,7,Colombo,40,2,64000000.0,Colombo,17.5,Pannipitiya
7100,6,5,Colombo,48,3,170000000.0,Colombo,27.0,Nugegoda
1800,3,1,Galle,14,2,6500000.0,Galle,75.0,Galle City
2800,4,4,Colombo,47,2,28000000.0,Colombo,10.0,Malabe
2600,4,4,Colombo,16,2,29000000.0,Colombo,10.0,Malabe
1700,3,2,Colombo,18,2,14500000.0,Colombo,10.0,Kesbewa
2500,5,4,Colombo,1,2,25500000.0,Colombo,10.5,Malabe
1250,3,2,Colombo,13,2,16500000.0,Colombo,7.5,Malabe
3000,4,3,Colombo,18,2,120000000.0,Colombo,50.2,Talawatugoda
1600,3,2,Gampaha,32,2,19000000.0,Gampaha,10.0,Negombo
1610,3,2,Gampaha,8,2,19000000.0,Gampaha,10.0,Negombo
2800,4,2,Gampaha,2,2,25000000.0,Gampaha,10.0,Kelaniya
4000,4,4,Colombo,5,2,49500000.0,Colombo,10.0,Talawatugoda
2865,4,5,Colombo,43,2,25500000.0,Colombo,7.0,Piliyandala
2896,4,4,Colombo,26,2,27000000.0,Colombo,7.0,Piliyandala
3014,4,4,Colombo,1,2,33000000.0,Colombo,10.0,Piliyandala
2854,3,3,Colombo,9,2,21500000.0,Colombo,9.5,Piliyandala
1563,3,3,Colombo,39,2,18500000.0,Colombo,8.0,Piliyandala
7000,6,5,Colombo,2,3,170000000.0,Colombo,27.0,Nugegoda
2741,4,4,Colombo,46,2,21500000.0,Colombo,9.0,Piliyandala
2574,5,4,Colombo,19,2,22500000.0,Colombo,8.0,Piliyandala
1547,3,2,Colombo,12,2,15000000.0,Colombo,7.5,Piliyandala
2415,4,3,Colombo,1,2,18500000.0,Colombo,6.5,Piliyandala
1574,3,2,Colombo,44,2,18500000.0,Colombo,11.0,Piliyandala
3800,5,4,Kalutara,3,2,38500000.0,Kalutara,10.0,Kalutara City
3800,5,4,Colombo,14,2,45000000.0,Colombo,11.0,Talawatugoda
3000,4,4,Colombo,13,2,33000000.0,Colombo,8.0,Kottawa
2500,4,2,Matara,22,2,11700000.0,Matara,49.0,Matara City
1300,3,2,Colombo,9,2,26000000.0,Colombo,6.0,Dehiwala
2600,4,4,Colombo,11,2,37500000.0,Colombo,9.5,Malabe
2000,4,4,Colombo,6,2,24000000.0,Colombo,6.0,Malabe
2900,4,4,Colombo,24,2,29500000.0,Colombo,6.5,Malabe
4000,4,4,Colombo,39,2,49500000.0,Colombo,10.0,Talawatugoda
1600,3,2,Gampaha,11,2,19000000.0,Gampaha,10.0,Negombo
5000,4,3,Gampaha,6,2,42000000.0,Gampaha,11.0,Ja-Ela
2509,4,4,Colombo,5,2,35000000.0,Colombo,8.5,Piliyandala
1600,3,2,Gampaha,1,2,30000000.0,Gampaha,41.0,Ja-Ela
1183,2,1,Colombo,7,1,14000000.0,Colombo,10.0,Homagama
3000,4,4,Colombo,34,2,18500000.0,Colombo,12.0,Homagama
2250,3,2,Colombo,33,2,12000000.0,Colombo,12.0,Homagama
3250,4,4,Colombo,49,2,18000000.0,Colombo,7.0,Piliyandala
1600,3,2,Gampaha,7,2,19000000.0,Gampaha,10.0,Negombo
1610,3,2,Gampaha,10,2,18000000.0,Gampaha,11.5,Negombo
3150,4,3,Gampaha,14,2,26500000.0,Gampaha,10.5,Negombo
1610,3,2,Gampaha,13,2,19000000.0,Gampaha,10.0,Negombo
7000,6,4,Colombo,1,3,135000000.0,Colombo,12.0,Talawatugoda
2000,4,2,Colombo,36,2,15000000.0,Colombo,7.0,Homagama
2600,5,2,Kalutara,16,2,28000000.0,Kalutara,10.0,Panadura
4500,4,4,Colombo,4,2,125000000.0,Colombo,27.0,Battaramulla
2200,4,1,Kandy,6,2,14500000.0,Kandy,17.0,Kandy City
1500,3,1,Gampaha,44,2,7000000.0,Gampaha,16.0,Ragama
2000,3,1,Ratnapura,41,2,16500000.0,Ratnapura,15.0,Balangoda
1500,3,2,Gampaha,42,2,18000000.0,Gampaha,11.5,Negombo
3800,5,5,Colombo,5,2,38500000.0,Colombo,10.0,Moratuwa
1800,3,1,Colombo,35,2,12500000.0,Colombo,15.0,Piliyandala
800,3,1,Colombo,26,2,12000000.0,Colombo,6.6,Kesbewa
1000,3,1,Gampaha,10,2,3300000.0,Gampaha,8.0,Gampaha City
4500,5,4,Colombo,13,2,115000000.0,Colombo,22.0,Talawatugoda
4000,4,4,Colombo,41,2,49500000.0,Colombo,10.0,Talawatugoda
1800,4,1,Ratnapura,10,2,7800000.0,Ratnapura,20.0,Balangoda
3000,4,4,Colombo,1,2,33000000.0,Colombo,8.0,Kottawa
2600,4,2,Gampaha,10,2,22000000.0,Gampaha,10.0,Negombo
4000,4,3,Colombo,7,2,60000000.0,Colombo,12.0,Nugegoda
2975,4,2,Gampaha,19,2,29500000.0,Gampaha,20.0,Negombo
2350,4,4,Colombo,12,2,27000000.0,Colombo,10.5,Pannipitiya
3548,5,3,Colombo,4,2,22500000.0,Colombo,10.0,Piliyandala
3800,5,4,Colombo,7,2,45000000.0,Colombo,11.0,Talawatugoda
1000,3,1,Anuradhapura,36,2,9500000.0,Anuradhapura,12.0,Anuradhapura City
1950,5,3,Colombo,2,2,54800000.0,Colombo,7.31,Boralesgamuwa
2000,4,2,Colombo,7,2,20000000.0,Colombo,4.5,Boralesgamuwa
2500,4,4,Colombo,13,2,38500000.0,Colombo,8.0,Boralesgamuwa
4000,4,4,Colombo,5,2,49500000.0,Colombo,10.0,Talawatugoda
4500,4,5,Colombo,17,2,37500000.0,Colombo,14.5,Kottawa
2400,4,3,Colombo,44,2,27000000.0,Colombo,7.0,Kottawa
3600,6,4,Colombo,28,3,33500000.0,Colombo,16.2,Kottawa
1300,3,2,Colombo,47,2,23500000.0,Colombo,6.2,Kottawa
4120,4,2,Colombo,28,2,40000000.0,Colombo,10.3,Maharagama
3000,4,2,Colombo,14,2,22000000.0,Colombo,15.4,Piliyandala
2400,4,3,Colombo,26,2,24800000.0,Colombo,6.0,Piliyandala
1200,3,1,Gampaha,38,2,6800000.0,Gampaha,10.0,Ja-Ela
1500,4,2,Gampaha,9,2,14500000.0,Gampaha,12.7,Wattala
2000,3,2,Colombo,11,2,15000000.0,Colombo,7.0,Piliyandala
1900,3,2,Colombo,44,2,29100000.0,Colombo,13.0,Nugegoda
3200,5,3,Colombo,5,2,42500000.0,Colombo,6.5,Nugegoda
1300,4,2,Colombo,47,2,14300000.0,Colombo,18.0,Piliyandala
1600,3,2,Gampaha,11,2,18000000.0,Gampaha,10.0,Negombo
2550,4,3,Colombo,9,2,25500000.0,Colombo,7.5,Piliyandala
3000,4,4,Colombo,2,2,27500000.0,Colombo,7.5,Piliyandala
3500,6,4,Colombo,44,3,25000000.0,Colombo,20.0,Piliyandala
2300,4,4,Colombo,2,2,21500000.0,Colombo,9.5,Piliyandala
1800,3,3,Colombo,5,2,23500000.0,Colombo,8.0,Piliyandala
2400,4,3,Colombo,8,2,26000000.0,Colombo,7.0,Piliyandala
1800,3,1,Colombo,2,2,14500000.0,Colombo,10.0,Piliyandala
2000,3,2,Colombo,41,2,21500000.0,Colombo,9.5,Piliyandala
1200,3,2,Colombo,5,2,18500000.0,Colombo,10.0,Piliyandala
3000,4,3,Colombo,5,2,35000000.0,Colombo,19.0,Piliyandala
3100,4,4,Colombo,39,2,40000000.0,Colombo,10.0,Piliyandala
3250,5,3,Colombo,3,2,23500000.0,Colombo,7.0,Piliyandala
1200,3,3,Colombo,50,2,14000000.0,Colombo,12.0,Piliyandala
4000,5,4,Colombo,6,2,40000000.0,Colombo,10.0,Maharagama
2000,4,3,Colombo,1,2,19500000.0,Colombo,6.5,Piliyandala
3700,5,4,Colombo,23,2,30500000.0,Colombo,8.0,Piliyandala
2500,4,5,Colombo,32,2,25500000.0,Colombo,7.0,Piliyandala
3850,4,4,Colombo,2,2,33000000.0,Colombo,10.0,Piliyandala
1500,3,2,Colombo,25,2,14500000.0,Colombo,10.0,Kesbewa
4000,5,4,Colombo,2,2,40000000.0,Colombo,10.0,Maharagama
2650,4,3,Colombo,16,2,20000000.0,Colombo,20.0,Kesbewa
2500,5,4,Colombo,36,2,25500000.0,Colombo,10.5,Malabe
3211,4,4,Colombo,4,2,25500000.0,Colombo,7.5,Piliyandala
2800,4,4,Colombo,13,2,26000000.0,Colombo,8.5,Piliyandala
5864,5,5,Colombo,43,2,130000000.0,Colombo,62.0,Malabe
2400,3,1,Kurunegala,25,2,5200000.0,Kurunegala,160.0,Kurunegala City
3200,4,4,Colombo,18,2,95000000.0,Colombo,10.0,Kotte
1600,3,1,Colombo,23,2,8000000.0,Colombo,9.5,Kaduwela
1300,3,1,Colombo,1,2,6400000.0,Colombo,6.0,Athurugiriya
3300,4,2,Colombo,36,2,55000000.0,Colombo,11.0,Battaramulla
2800,4,1,Matale,29,2,29500000.0,Matale,19.0,Palapathwela
1500,4,1,Kalutara,3,2,7000000.0,Kalutara,7.0,Alutgama
1870,3,2,Colombo,48,2,12500000.0,Colombo,11.0,Homagama
1527,3,1,Kalutara,28,2,6500000.0,Kalutara,10.0,Wadduwa
1527,3,1,Kalutara,10,2,6500000.0,Kalutara,10.0,Wadduwa
1400,4,1,Colombo,48,2,14000000.0,Colombo,10.0,Kaduwela
1800,4,3,Jaffna,13,2,34500000.0,Jaffna,20.0,Jaffna City
1610,3,2,Gampaha,8,2,18000000.0,Gampaha,11.5,Negombo
1610,3,2,Gampaha,10,2,19000000.0,Gampaha,10.0,Negombo
1480,2,2,Colombo,20,1,13500000.0,Colombo,10.0,Piliyandala
1425,3,1,Gampaha,7,2,9900000.0,Gampaha,10.0,Negombo
1600,3,2,Gampaha,35,2,19000000.0,Gampaha,10.0,Negombo
3150,4,3,Gampaha,7,2,26500000.0,Gampaha,10.5,Negombo
1000,1,1,Matale,38,1,6000000.0,Matale,44.0,Matale City
2000,3,2,Colombo,16,2,15900000.0,Colombo,10.0,Piliyandala
7099,5,6,Colombo,13,2,150000000.0,Colombo,27.0,Nugegoda
3100,4,4,Colombo,13,2,23000000.0,Colombo,10.0,Malabe
1720,3,2,Colombo,25,2,15900000.0,Colombo,10.0,Homagama
500,3,1,Kandy,1,2,35000000.0,Kandy,95.0,Ampitiya
4000,4,3,Colombo,49,2,47500000.0,Colombo,8.0,Nugegoda
4500,6,5,Colombo,34,3,47000000.0,Colombo,20.0,Kaduwela
3300,5,4,Colombo,4,2,110000000.0,Colombo,5.5,Colombo 5
3500,3,2,Kandy,17,2,15000000.0,Kandy,10.0,Gampola
3000,3,2,Gampaha,8,2,260000000.0,Gampaha,20.0,Negombo
3150,4,3,Gampaha,27,2,31000000.0,Gampaha,15.0,Negombo
2500,4,2,Colombo,41,2,25000000.0,Colombo,10.0,Kottawa
6534,3,1,Badulla,6,2,7500000.0,Badulla,24.0,Bandarawela
1610,3,2,Gampaha,39,2,19000000.0,Gampaha,10.0,Negombo
3000,5,4,Kandy,10,2,14900000.0,Kandy,60.0,Peradeniya
1600,3,2,Gampaha,9,2,19000000.0,Gampaha,10.0,Negombo
2300,4,2,Colombo,8,2,15000000.0,Colombo,7.2,Homagama
1800,3,2,Colombo,42,2,8400000.0,Colombo,15.3,Meegoda
1581,3,1,Kurunegala,34,2,6800000.0,Kurunegala,15.0,Polgahawela
700,2,1,Colombo,39,1,8500000.0,Colombo,3000.0,Athurugiriya
2800,4,4,Colombo,18,2,27500000.0,Colombo,11.5,Malabe
3000,4,4,Colombo,16,2,36000000.0,Colombo,10.0,Malabe
2200,4,3,Colombo,24,2,22000000.0,Colombo,6.3,Malabe
1480,3,1,Gampaha,12,2,47000000.0,Gampaha,15.0,Wattala
1610,3,2,Gampaha,5,2,18000000.0,Gampaha,11.5,Negombo
3000,4,4,Colombo,48,2,33000000.0,Colombo,8.0,Kottawa
3000,4,3,Colombo,25,2,110000000.0,Colombo,50.2,Pannipitiya
3150,4,3,Gampaha,15,2,26500000.0,Gampaha,10.5,Negombo
5320,3,3,Matara,21,2,20000000.0,Matara,19.7,Matara City
2000,3,1,Gampaha,8,2,3600000.0,Gampaha,12.5,Nittambuwa
3300,4,4,Colombo,15,2,55000000.0,Colombo,11.0,Battaramulla
2000,4,2,Colombo,4,2,32000000.0,Colombo,10.5,Battaramulla
2500,2,1,Gampaha,21,1,6000000.0,Gampaha,52.0,Nittambuwa
2500,4,1,Gampaha,3,2,4300000.0,Gampaha,40.0,Nittambuwa
2000,2,1,Gampaha,2,1,4800000.0,Gampaha,16.0,Veyangoda
2500,4,2,Gampaha,46,2,9500000.0,Gampaha,18.5,Gampaha City
3000,7,4,Colombo,11,4,32000000.0,Colombo,8.0,Boralesgamuwa
4250,4,3,Colombo,20,2,36500000.0,Colombo,11.0,Moratuwa
3280,4,4,Colombo,10,2,31000000.0,Colombo,7.5,Piliyandala
2800,3,3,Colombo,4,2,21500000.0,Colombo,9.5,Piliyandala
2722,3,1,Galle,33,2,3950000.0,Galle,10.0,Galle City
1900,4,2,Colombo,31,2,19000000.0,Colombo,11.4,Malabe
2500,1,1,Gampaha,40,1,13500000.0,Gampaha,10.0,Veyangoda
499,1,1,Jaffna,21,1,3500000.0,Jaffna,6.0,Nallur
2800,4,4,Colombo,10,2,28000000.0,Colombo,10.0,Malabe
1500,3,2,Gampaha,25,2,19000000.0,Gampaha,7.0,Negombo
2500,5,3,Colombo,16,2,17500000.0,Colombo,10.0,Kottawa
2200,4,4,Colombo,42,2,23000000.0,Colombo,7.0,Malabe
2500,3,1,Gampaha,22,2,7900000.0,Gampaha,15.0,Nittambuwa
2900,4,4,Colombo,10,2,29500000.0,Colombo,6.5,Malabe
4500,3,2,Gampaha,1,2,20000000.0,Gampaha,12.4,Nittambuwa
1610,3,2,Gampaha,33,2,19000000.0,Gampaha,10.0,Negombo
3522,7,5,Colombo,8,4,31000000.0,Colombo,10.5,Piliyandala
7200,6,4,Colombo,17,3,69000000.0,Colombo,20.0,Maharagama
3500,5,4,Colombo,1,2,50000000.0,Colombo,11.6,Maharagama
2600,4,4,Colombo,44,2,34000000.0,Colombo,9.0,Maharagama
3250,4,3,Colombo,33,2,30500000.0,Colombo,7.5,Piliyandala
3850,4,4,Colombo,3,2,33000000.0,Colombo,10.0,Piliyandala
3000,5,4,Colombo,46,2,40000000.0,Colombo,10.0,Piliyandala
1500,4,2,Gampaha,18,2,14500000.0,Gampaha,12.9,Ja-Ela
1300,3,2,Colombo,49,2,23500000.0,Colombo,6.2,Kottawa
1750,3,3,Colombo,37,2,35000000.0,Colombo,6.0,Battaramulla
2600,4,3,Colombo,7,2,35000000.0,Colombo,14.0,Kotte
1600,3,2,Gampaha,29,2,19000000.0,Gampaha,10.0,Negombo
3000,4,4,Colombo,31,2,60000000.0,Colombo,15.0,Talawatugoda
1600,3,2,Gampaha,22,2,18000000.0,Gampaha,10.0,Negombo
1300,3,1,Kegalle,24,2,13500000.0,Kegalle,16.0,Ruwanwella
816,2,2,Colombo,28,1,7000000.0,Colombo,3.0,Wellampitiya
4750,5,5,Colombo,4,2,82500000.0,Colombo,16.0,Battaramulla
2800,4,4,Colombo,16,2,28000000.0,Colombo,10.0,Athurugiriya
4500,6,3,Colombo,8,3,311800000.0,Colombo,22.27,Colombo 7
5000,5,4,Gampaha,6,2,31500000.0,Gampaha,27.4,Kadawatha
1400,3,1,Gampaha,2,2,11000000.0,Gampaha,20.0,Ganemulla
2500,4,2,Galle,40,2,35000000.0,Galle,14.0,Galle City
3600,6,5,Colombo,40,3,33500000.0,Colombo,16.0,Kottawa
1610,3,2,Gampaha,26,2,18000000.0,Gampaha,11.5,Negombo
5250,4,5,Colombo,16,2,55000000.0,Colombo,14.0,Kottawa
3100,4,4,Colombo,16,2,37500000.0,Colombo,11.0,Kottawa
1500,3,2,Gampaha,3,2,18000000.0,Gampaha,11.5,Negombo
1500,3,3,Colombo,36,2,19500000.0,Colombo,10.3,Piliyandala
1400,3,3,Colombo,47,2,18000000.0,Colombo,8.0,Athurugiriya
1200,3,3,Colombo,45,2,14500000.0,Colombo,6.0,Athurugiriya
3500,5,2,Gampaha,49,2,25000000.0,Gampaha,17.5,Ja-Ela
2800,4,3,Colombo,23,2,25500000.0,Colombo,6.1,Piliyandala
950,3,2,Colombo,17,2,18500000.0,Colombo,3.0,Athurugiriya
3750,6,5,Colombo,24,3,49500000.0,Colombo,14.0,Maharagama
1900,1,1,Colombo,16,1,17000000.0,Colombo,15.0,Athurugiriya
3458,4,4,Colombo,6,2,31000000.0,Colombo,7.5,Piliyandala
1200,3,1,Hambantota,42,2,4800000.0,Hambantota,25.0,Tissamaharama
3000,4,3,Colombo,7,2,110000000.0,Colombo,50.2,Talawatugoda
3000,4,4,Colombo,39,2,60000000.0,Colombo,15.0,Talawatugoda
1600,3,2,Gampaha,16,2,19000000.0,Gampaha,10.0,Negombo
1200,2,2,Colombo,22,1,16700000.0,Colombo,7.2,Dehiwala
2000,5,2,Gampaha,25,2,17500000.0,Gampaha,7.0,Negombo
3468,5,4,Colombo,44,2,29000000.0,Colombo,6.5,Piliyandala
1500,3,2,Gampaha,7,2,13500000.0,Gampaha,10.0,Negombo
1600,3,2,Gampaha,12,2,19000000.0,Gampaha,10.0,Negombo
1500,3,3,Colombo,2,2,18500000.0,Colombo,7.5,Malabe
1250,3,2,Colombo,22,2,16500000.0,Colombo,7.5,Malabe
2000,4,4,Colombo,13,2,24000000.0,Colombo,6.0,Malabe
2622,4,4,Colombo,30,2,24800000.0,Colombo,10.0,Piliyandala
3100,4,3,Gampaha,19,2,26500000.0,Gampaha,10.5,Negombo
1562,3,2,Kalutara,8,2,8700000.0,Kalutara,10.0,Bandaragama
9000,5,5,Colombo,21,2,120000000.0,Colombo,16.0,Talawatugoda
3150,4,3,Gampaha,19,2,26500000.0,Gampaha,10.5,Negombo
1350,3,1,Gampaha,16,2,9900000.0,Gampaha,10.0,Negombo
2400,4,3,Colombo,13,2,24800000.0,Colombo,6.0,Piliyandala
5026,5,3,Colombo,1,2,40000000.0,Colombo,8.2,Boralesgamuwa
3000,6,4,Colombo,15,3,48500000.0,Colombo,14.0,Piliyandala
2200,4,3,Colombo,1,2,26000000.0,Colombo,7.0,Piliyandala
2900,4,4,Colombo,5,2,36000000.0,Colombo,8.5,Piliyandala
1450,5,5,Colombo,33,2,33000000.0,Colombo,5.5,Colombo 14
750,2,1,Gampaha,17,1,7500000.0,Gampaha,7.0,Ragama
700,3,1,Colombo,48,2,13000000.0,Colombo,10.0,Kottawa
3600,5,4,Colombo,43,2,110000000.0,Colombo,16.89,Rajagiriya
3566,7,4,Colombo,2,4,40000000.0,Colombo,18.5,Piliyandala
3542,5,3,Colombo,44,2,22500000.0,Colombo,10.0,Piliyandala
2500,4,3,Gampaha,41,2,29500000.0,Gampaha,20.0,Negombo
850,1,1,Colombo,3,1,7000000.0,Colombo,12.6,Kesbewa
1542,3,3,Colombo,5,2,18500000.0,Colombo,11.0,Piliyandala
2865,5,3,Colombo,15,2,22500000.0,Colombo,8.0,Piliyandala
4000,4,4,Colombo,25,2,49500000.0,Colombo,10.0,Pannipitiya
4000,7,5,Colombo,2,4,56000000.0,Colombo,10.0,Rajagiriya
2458,4,3,Colombo,6,2,18500000.0,Colombo,7.0,Piliyandala
2500,3,2,Colombo,20,2,38000000.0,Colombo,9.8,Mount Lavinia
2700,4,4,Colombo,32,2,25500000.0,Colombo,7.0,Piliyandala
1600,3,2,Gampaha,47,2,19000000.0,Gampaha,10.0,Negombo
1600,3,2,Gampaha,47,2,19000000.0,Gampaha,10.0,Negombo
2300,4,3,Colombo,34,2,24800000.0,Colombo,6.21,Piliyandala
2800,3,3,Colombo,12,2,21500000.0,Colombo,9.5,Piliyandala
3500,4,4,Colombo,10,2,30500000.0,Colombo,8.0,Piliyandala
1425,3,2,Colombo,23,2,15000000.0,Colombo,7.5,Piliyandala
2800,4,3,Colombo,43,2,24800000.0,Colombo,6.5,Piliyandala
2560,4,3,Colombo,42,2,24800000.0,Colombo,6.5,Piliyandala
1850,3,3,Colombo,14,2,18500000.0,Colombo,8.5,Piliyandala
1610,3,2,Gampaha,14,2,18000000.0,Gampaha,11.5,Negombo
1610,3,2,Gampaha,36,2,19000000.0,Gampaha,10.0,Negombo
1400,3,2,Gampaha,22,2,9900000.0,Gampaha,10.0,Negombo
3150,4,3,Gampaha,9,2,26500000.0,Gampaha,10.5,Negombo
1500,3,2,Gampaha,12,2,13500000.0,Gampaha,10.0,Negombo
1600,3,2,Gampaha,13,2,19000000.0,Gampaha,10.0,Negombo
2200,4,2,Colombo,15,2,13500000.0,Colombo,12.0,Piliyandala
4350,5,5,Colombo,5,2,39000000.0,Colombo,14.0,Piliyandala
3500,3,2,Gampaha,9,2,36500000.0,Gampaha,22.5,Negombo
3500,4,3,Gampaha,11,2,29500000.0,Gampaha,20.0,Negombo
1300,2,1,Colombo,19,1,11000000.0,Colombo,10.0,Homagama
2985,5,4,Colombo,12,2,29000000.0,Colombo,7.0,Piliyandala
1571,3,2,Kalutara,16,2,13500000.0,Kalutara,10.11,Horana
1511,3,2,Colombo,15,2,13500000.0,Colombo,10.44,Piliyandala
1432,3,1,Colombo,15,2,9000000.0,Colombo,11.49,Piliyandala
4200,5,5,Colombo,41,2,53000000.0,Colombo,11.0,Moratuwa
2000,3,3,Colombo,5,2,18500000.0,Colombo,8.5,Athurugiriya
2800,5,2,Colombo,13,2,25000000.0,Colombo,9.7,Malabe
1000,2,1,Colombo,6,1,7500000.0,Colombo,8.25,Angoda
400,1,1,Gampaha,6,1,9000000.0,Gampaha,6.0,Kadawatha
2600,5,2,Gampaha,39,2,16800000.0,Gampaha,8.5,Ragama
2000,4,2,Gampaha,8,2,27500000.0,Gampaha,43.0,Ja-Ela
4000,2,2,Gampaha,41,1,60000000.0,Gampaha,20.0,Wattala
1400,3,1,Colombo,16,2,10500000.0,Colombo,6.4,Battaramulla
7000,5,3,Gampaha,21,2,47000000.0,Gampaha,25.0,Kiribathgoda
2550,4,3,Kandy,44,2,26500000.0,Kandy,12.0,Kandy City
1600,3,2,Gampaha,16,2,19000000.0,Gampaha,10.0,Negombo
1200,5,4,Anuradhapura,39,2,28500000.0,Anuradhapura,44.0,Anuradhapura City
1300,7,1,Colombo,21,4,25000000.0,Colombo,37.0,Avissawella
1500,3,2,Colombo,3,2,21000000.0,Colombo,5.0,Mount Lavinia
1400,3,3,Colombo,46,2,22000000.0,Colombo,8.0,Malabe
1800,4,2,Colombo,7,2,23000000.0,Colombo,4.5,Boralesgamuwa
1600,3,2,Gampaha,28,2,19000000.0,Gampaha,10.0,Negombo
3980,4,4,Colombo,1,2,34000000.0,Colombo,8.5,Piliyandala
3509,4,4,Colombo,29,2,30500000.0,Colombo,8.0,Piliyandala
2000,5,1,Kalutara,23,2,9500000.0,Kalutara,165.0,Horana
5000,6,6,Colombo,11,3,52500000.0,Colombo,12.9,Dehiwala
1880,3,3,Colombo,42,2,19800000.0,Colombo,7.0,Athurugiriya
1475,3,1,Gampaha,2,2,6800000.0,Gampaha,11.0,Kadawatha
2180,4,3,Colombo,23,2,19500000.0,Colombo,6.5,Athurugiriya
4000,4,4,Colombo,46,2,49500000.0,Colombo,10.0,Talawatugoda
4000,4,4,Colombo,1,2,95000000.0,Colombo,10.0,Kotte
4100,4,5,Kandy,5,2,44500000.0,Kandy,10.0,Kandy City
1600,2,2,Gampaha,33,1,10000000.0,Gampaha,14.0,Negombo
1750,3,1,Colombo,20,2,18000000.0,Colombo,6.0,Nugegoda
4000,4,4,Colombo,20,2,95000000.0,Colombo,10.0,Kotte
2000,4,3,Colombo,5,2,18500000.0,Colombo,7.0,Nugegoda
4000,3,3,Colombo,35,2,16500000.0,Colombo,6.5,Ratmalana
2680,4,3,Colombo,11,2,25000000.0,Colombo,10.0,Kottawa
3800,5,5,Colombo,14,2,37500000.0,Colombo,9.5,Moratuwa
1000,3,1,Gampaha,35,2,8500000.0,Gampaha,20.0,Delgoda
2500,5,4,Colombo,25,2,146250000.0,Colombo,19.5,Colombo 6
1800,4,1,Gampaha,31,2,6500000.0,Gampaha,16.5,Kadawatha
3785,6,4,Colombo,8,3,172000000.0,Colombo,17.7,Nawala
2900,5,4,Colombo,3,2,39000000.0,Colombo,10.0,Malabe
2400,4,3,Colombo,15,2,24800000.0,Colombo,6.0,Piliyandala
2750,4,4,Colombo,48,2,32000000.0,Colombo,7.3,Colombo 15
2300,4,4,Colombo,41,2,21500000.0,Colombo,9.5,Piliyandala
3700,5,4,Colombo,19,2,30500000.0,Colombo,8.0,Piliyandala
2500,4,5,Colombo,43,2,25500000.0,Colombo,7.0,Piliyandala
3850,4,4,Colombo,11,2,33000000.0,Colombo,10.0,Piliyandala
3000,4,4,Colombo,2,2,33000000.0,Colombo,8.0,Kottawa
3000,5,4,Colombo,17,2,60000000.0,Colombo,13.0,Kotte
3500,5,3,Colombo,50,2,32000000.0,Colombo,20.0,Colombo 15
1610,3,2,Gampaha,15,2,19000000.0,Gampaha,10.0,Negombo
5000,6,6,Gampaha,37,3,47500000.0,Gampaha,18.8,Wattala
3800,4,4,Colombo,22,2,38500000.0,Colombo,10.0,Talawatugoda
4500,5,4,Colombo,5,2,115000000.0,Colombo,22.0,Talawatugoda
4000,5,4,Colombo,3,2,65000000.0,Colombo,12.5,Talawatugoda
2500,5,7,Colombo,3,2,64000000.0,Colombo,17.5,Talawatugoda
4000,4,4,Colombo,7,2,75000000.0,Colombo,16.0,Kotte
